index_mol,type,File Name,smiles,homo,lumo,En,Ea,EA,stable,same_sml,G1aACN,G2aACN,G1aH2O,G2aH2O,G1aDMF,G2aDMF,G1aDMSO,G2aDMSO,G1aTHF,G2aTHF,G1nACN,G2nACN,G1nH2O,G2nH2O,G1nDMF,G2nDMF,G1nDMSO,G2nDMSO,G1nTHF,G2nTHF,RP_ACN,RP_H2O,RP_DMSO,RP_DMF,RP_THF,imaginary_a,stable_a,imaginary_n,stable_n,adj
21773,OMEAD,21773.xyz,Cc1nccnc(O)[nH]c2c(F)c(O)ncc12,-0.264649,-0.017071,-23282.21902498997,-23282.51736080148,-0.06433581151251558,stable,yes,-2.502855969525706,-0.0416679750603661,-2.7643187238443656,0.1178364467932894,-2.454268139666479,-0.0443077513640919,-2.4703048963599925,0.0139866510680861,-2.147109309202612,-0.0902914518318481,-0.6836179794902595,-0.0400363805116454,-0.8981495329711415,0.1276170343290913,-0.6287440479515802,-0.0422516592343164,-0.6335370610238229,0.0159477754697922,-0.5389396798826092,-0.0882239309210442,2.353205396096683,2.4082855899215416,2.3710647712503916,2.35991599535719,2.1425729617433227,False,True,False,True,stable
21776,OMEAD,21776.xyz,Cc1c(CCCc2c[nH]nn2)[nH]nc(F)c1=O,-0.290427,-0.014183,-22772.25857589599,-22772.742554023684,-0.2499781276896246,stable,yes,-2.626343948537538,0.0543122885852836,-3.1501081120112735,0.1474644731540731,-2.5788573633645475,0.0732927727351113,-2.5968726597451437,0.1274951273314551,-2.2380878484653337,0.0274002304017483,-1.2783916085179332,0.0482972122845046,-1.586649506757365,0.2024594953488865,-1.249233522748484,0.0660477419046095,-1.2603561757136204,0.1288864453647455,-1.0451541337457388,0.0126524769399377,2.0599153914084507,2.3364317551383467,2.0558859297544383,2.0403569374751864,1.896164088947409,False,True,False,True,stable
21778,OMEAD,21778.xyz,CCC(=O)C1(CO)C(N)=Nc2ccc(F)nc21,-0.273172,-0.019227,-22878.42830614077,-22878.77957897755,-0.1172728367786621,stable,yes,-2.3388374512796677,-0.023276889475003,-2.901042319742417,0.116241043384492,-2.2768063816788717,-0.0212825671855476,-2.291857542065603,0.0374774220166205,-1.98955975313248,-0.0662967260627281,-0.712492250530837,-0.0390496957495271,-0.9495847619894432,0.1428970424502244,-0.6722626691970448,-0.0377957952024116,-0.6771147309712675,0.0217005340345862,-0.5803369016781359,-0.0836194927357702,2.195845231252969,2.5633863935973684,2.184238759890963,2.1733033212436252,1.977172921559964,False,True,False,True,stable
21783,OMEAD,21783.xyz,CC(=N)Oc1c(F)oc(C)c(N)c1=NCC=O,-0.265997,-0.00767,-23886.867353211397,-23886.908644580908,0.1927086304891273,stable,yes,-2.6299508174073334,0.0514314194246255,-2.872371045622011,0.2488075562403814,-2.612612268131919,0.0435246077498127,-2.631097777217683,0.1021893571100776,-2.262775103942008,-0.0015344499099793,-0.7291360931880255,0.0473777396393866,-0.9041923648829896,0.268416079119103,-0.707196371093345,0.0396333799234774,-0.7125771500470479,0.0987569132078823,-0.6060709790742443,-0.0059114009300214,2.1720524139449418,2.2630785731286154,2.190379552779313,2.1768160387231115,1.9276185433585944,False,True,False,True,stable
21788,OMEAD,21788.xyz,C#CC(N)C1c2nc(F)cc(=N)n2CC1CC,-0.277102,-0.011832,-21357.066220949448,-21357.223677986814,0.07654296263316071,stable,yes,-2.619495931790856,-0.0111694565445862,-2.6693335804896883,0.1394575235883449,-2.6232472931065103,0.0472955612615157,-2.6412179628183288,0.1215097114385831,-2.2816951788206854,-0.0232755289058329,-0.7815895721731906,-0.01985342532933,-0.7993357479719513,0.1620805235202232,-0.7829261953258451,0.0361791669145614,-0.789312979123881,0.1100705900844935,-0.6643349047570133,-0.0337764017602579,2.220679428199761,2.2840778698164548,2.2319228997071976,2.2206617408005505,1.9983164385760865,False,True,False,True,stable
21790,OMEAD,21790.xyz,CC1C=CC=C(C(C)O)C(C(F)(F)F)=CC1,-0.279187,-0.021539,-22878.53529857916,-22879.213502853927,-0.44420427476544866,stable,yes,-2.166683273624414,-0.0700091751001192,-2.366281764122525,0.264044842489575,-2.1479229295663003,-0.0507146715858446,-2.162621158310321,0.0114549039564621,-1.8696974188449904,-0.1017746556270472,-0.3689596917610914,-0.0705694574843446,-0.5129677749955764,0.2632777535915023,-0.3511367798611399,-0.0506183432886052,-0.3538045838897686,0.0115147689999442,-0.3010593988745454,-0.1017351991211158,2.7093675742445456,2.7647511749943243,2.721080714229483,2.709086752767848,2.480881751241825,False,True,False,True,stable
21793,OMEAD,21793.xyz,Cc1cc(=O)sc(C(O)C(C)(C)CN)c1F,-0.287078,-0.048943,-30797.44774932955,-30798.610628343416,-0.9288790138674958,stable,yes,-2.2114313051719336,-0.0625423714948996,-2.6994402550844945,0.2512152194436971,-2.160636360005056,-0.0746623216616809,-2.174726142216232,-0.0157937590397429,-1.890892909603655,-0.1160157331299321,-0.5937123850750368,-0.0638112383028857,-0.8698396260222997,0.2549450837664647,-0.5513701119339951,-0.0783595323243674,-0.5555816177429596,-0.0203078554321258,-0.4724410453550459,-0.1186356451237752,3.013329067156407,3.230209507252458,3.011509441948385,3.00244805127587,2.812710966122262,False,True,False,True,stable
21796,OMEAD,21796.xyz,CC1=CC2(CCO)N=CC2C(C(F)(F)F)=CS1,-0.289162,-0.019484,-34118.88610116426,-34119.323892866676,-0.2037917024175985,stable,yes,-2.0744995421908645,-0.0472974660583538,-2.2479092530762372,0.1396983443314433,-2.0618383576082384,-0.0260168036696442,-2.075051389046235,0.034844720672579,-1.8083357492758576,-0.0744995975889432,-0.4771752818391424,-0.0424737041228681,-0.6338423727455815,0.1487766060616668,-0.4607387899234692,-0.0202673104708584,-0.4641029332533281,0.0407844214413374,-0.3971498686229691,-0.069171608719038,2.2739397247048063,2.2949368444784777,2.2886798589792643,2.2786407633011536,2.0883055719403925,False,True,False,True,stable
21797,OMEAD,21797.xyz,CC(O)(CCO)c1c(F)nc(O)c(=O)n1C=O,-0.288177,-0.041273,-25439.201645877893,-25441.146366441342,-1.710720563453302,stable,yes,-2.129565858210188,-0.0468117428646469,-2.941638710524454,0.2741574089028685,-2.01395013241625,-0.1472100467192743,-2.026101103560108,-0.1090161489777069,-1.7784100303806674,-0.1555819009364093,-0.8308345569415502,-0.0714364121594988,-1.4986500697493783,0.2728047310340075,-0.7055451843485756,-0.1730015401343587,-0.7106456860532488,-0.134684646939819,-0.6089907605131658,-0.1804008595087439,3.4528271954270884,3.620356526359517,3.46850748299805,3.4613340181058923,3.3233208747484686,False,True,False,True,stable
21800,OMEAD,21800.xyz,CCc1c(F)cnc(C)c1CNCC(=O)C=O,-0.303613,-0.068217,-22472.334768732155,-22473.970327435207,-1.4015587030520835,stable,yes,-2.2334991928824324,-0.0601689946346692,-2.8602472858615533,0.1803409944652618,-2.158956329193882,-0.0628474111028243,-2.1724327668231997,0.001871054722649,-1.8990106094998256,-0.1130722777874518,-0.592795905682093,-0.0729420180030731,-0.7525476790108632,0.2472858956806005,-0.569493981734361,-0.0860704220386934,-0.5742001904935546,-0.0199271681783465,-0.4824885765620111,-0.1357769118695329,3.4974889668840192,4.044203211118112,3.445993056480733,3.4357980395757353,3.263376101907817,False,True,False,True,stable
21809,OMEAD,21809.xyz,CCOC1=C(F)S(=O)(=O)N(C=O)N=C1C#N,-0.349665,-0.09082,-33560.30738927198,-33562.5720955678,-2.0307062958203606,stable,yes,-2.1784002232030275,0.0581112698218896,-2.5554136681092965,0.3347555270537706,-2.1270224102037014,-0.0124715212403214,-2.1407859279279,0.0302840928145805,-1.8634306372477525,-0.0337361289128245,-0.6529398658440332,0.0575569739420124,-0.8634454951507455,0.3455508270765938,-0.6128662057371285,-0.0123811794474303,-0.6175286041690465,0.0307608362517651,-0.5251892236224432,-0.0343173640622687,4.023612357299478,4.201469768801735,4.022440363016399,4.012952842079824,3.836366474296226,False,True,False,True,stable
21822,OMEAD,21822.xyz,CCCN=c1c(F)cn2c(=N)scc2n1CC,-0.243592,-0.011015,-31155.885385262693,-31156.166673958847,-0.047288696154661,stable,yes,-2.461672629203711,-0.1493559364142729,-2.512503765510511,0.1674993984106875,-2.4654898420671953,-0.1106085591343302,-2.4837976608193517,-0.033406599059839,-2.123029683917281,-0.1792136268509606,-0.6174121394480905,-0.1681081170573667,-0.632017033147046,0.1955627702259169,-0.6185093024268167,-0.1325768531815817,-0.6237630042200373,-0.0547808686074479,-0.5217434461423816,-0.2013264133440712,2.340797005267188,2.4238388003333555,2.3539490832063663,2.3403009417477882,2.0944621474364498,False,True,False,True,stable
21835,OMEAD,21835.xyz,CCc1c(F)noc(=N)c1C(CN)CC(N)=O,-0.305414,-0.051184,-23377.557877144467,-23378.797700970837,-1.0058238263704116,stable,yes,-2.55331403776608,0.0785715090010608,-2.925845767826213,0.1796865606944691,-2.5049716545851295,0.0855338135580267,-2.5216571306589213,0.1425811182889395,-2.18636064130314,0.0403079501179869,-1.0401064221248637,0.0837201748543537,-1.3414643298753173,0.2052500227166535,-1.0063036253227065,0.0947941194432026,-1.01411138756194,0.1525598046959002,-0.8600160445007243,0.0478895857611584,2.992180107864921,3.083768726343492,2.9913482558743536,2.9817521615180107,2.8077500588159987,False,True,False,True,stable
21838,OMEAD,21838.xyz,CC1=CC2N=C3C(F)=NOC(=N)N3C2C=C1N,-0.277143,-0.036321,-22738.79216784812,-22739.697807314376,-0.6716394662547972,stable,yes,-3.0502869615985806,-0.0070907422866184,-3.2005653639101452,0.0042955889836732,-3.034666539071101,0.03343517101241,-3.056600818889102,0.0979819330086234,-2.621043715278702,-0.0262777608364592,-0.9344021706208856,-0.0180523038620214,-0.9957888746627472,0.0485636117279998,-0.9239091890676469,0.0212670566970091,-0.9312004792499304,0.0862780448940426,-0.7875894100992651,-0.0389182647677006,3.2445626956570894,3.388683978246522,3.253335917779388,3.238228701942851,2.960453267502993,False,True,False,True,stable
21842,OMEAD,21842.xyz,Cc1cc(F)c2[nH]cc(CC(CO)CO)c2n1,-0.28406,-0.016125,-22473.427439383595,-22473.5803455892,0.08109379439300402,stable,yes,-2.381982460231037,-0.0976042390070182,-2.694077979871504,0.2270093333393858,-2.34874293906528,-0.0937010381719866,-2.365182424233127,-0.0286859682674429,-2.0378474414327945,-0.1451819823144018,-0.6072669193747159,-0.0986703810086673,-0.8588889490002571,0.2264591191670187,-0.582526057472742,-0.0945263594305373,-0.5872382527362837,-0.0295662565204635,-0.4950509838228917,-0.1459093425927091,2.1605556044616683,2.2215450223058757,2.163970088850819,2.1522977659409834,1.9289753029385914,False,True,False,True,stable
21843,OMEAD,21843.xyz,C#CCc1c2c(C)c(F)ccc2cn1CC#N,-0.245302,-0.013877,-20385.98430008382,-20386.113513882126,0.1047862016926811,stable,yes,-2.682319941103956,-0.0089451980653928,-2.737408570457668,0.3512009987259661,-2.6864563434947333,0.0662284254903918,-2.706302965978213,0.1504283370341042,-2.3139782198598993,-0.0226640891208137,-0.8536213694015019,-0.0173467126904348,-0.8739711303640654,0.3797849243056556,-0.855147655896461,0.0550801938248583,-0.8624705112834896,0.1390507134065007,-0.7199941568206438,-0.0335916364669654,2.183510855384731,2.2552351639806107,2.195668629374439,2.1833742542400576,1.9462703140004225,False,True,False,True,stable
21849,OMEAD,21849.xyz,CC(O)Cc1c(CN)oc2c(=O)occ(F)c12,-0.291893,-0.031027,-23991.87187487577,-23992.5421219978,-0.43624712202692173,stable,yes,-2.393864582906894,-0.0407781628231552,-3.130184753426603,0.2964103340204939,-2.298593447912673,-0.0879371229399983,-2.3138424350567286,-0.0358939916165195,-2.0071396673786612,-0.1191254500249922,-0.5535010353681232,-0.0477723046987003,-0.9247821302471492,0.3316803686156297,-0.6452670720664686,-0.1007719161487223,-0.650199679535558,-0.0494390019320082,-0.5526985716716294,-0.1306402190249364,2.7376165276901476,3.1449197798015116,2.5543448672326035,2.544738704664402,2.3471734487340092,False,True,False,True,stable
21853,OMEAD,21853.xyz,C#CC(C)OCc1c(C)c(CN)c(F)oc1=O,-0.288977,-0.025281,-23012.07377102916,-23012.56092989545,-0.25315886629361184,stable,yes,-2.593737364149687,0.0142326419740306,-3.20058604456153,0.362072490622312,-2.5167049309937832,0.0156111706571225,-2.5337272839940788,0.0838113329887469,-2.192191224424461,-0.040714216072163,-0.6685355260126173,0.0141485587993217,-0.9280815104845138,0.3745932644665892,-0.6364758904311251,0.0149238111124146,-0.6413736673294612,0.0821786499846901,-0.5446774721865326,-0.0407120391614909,2.6462766212559727,3.006184174214905,2.6118797999541727,2.6007005473115625,2.368674795442212,False,True,False,True,stable
21855,OMEAD,21855.xyz,CC(C)C(O)c1nc(F)nc2c(C=O)onc12,-0.336892,-0.101346,-23854.22019773935,-23856.65869361697,-2.2044958776208805,stable,yes,-1.9855022637535653,-0.0519261223748547,-2.4199676466619193,0.1945178531033205,-1.9343426860491149,-0.0840224933239382,-1.9462435845795187,-0.0293349597615555,-1.7045063620882048,-0.1218139347050057,-0.3440773306654326,-0.0496637679589,-0.4346389915344521,0.2004401385867024,-0.3420949813846736,-0.0798240489790063,-0.344548631825937,-0.0246717449881354,-0.2955782099160929,-0.1185170034921471,4.3161831651249685,4.663746818231729,4.278854045147883,4.268942026630254,4.084720961005852,False,True,False,True,stable
21862,OMEAD,21862.xyz,CCc1c(O)[nH]c(Nc2cncnc2F)c1C,-0.248808,-0.007771,-22336.847113868174,-22336.70392974563,0.37718412254579015,stable,yes,-2.9655681289734117,-0.0898340284768782,-3.145705038063167,0.1134926936609964,-2.9363689540150273,-0.0714192689879562,-2.956478166348326,-0.0028114801329857,-2.5536190773740044,-0.1293931213236711,-0.6765174411056167,-0.1012094751938095,-0.8148709988693853,0.131863370708809,-0.6458902127463503,-0.084362363502616,-0.6505863532936854,-0.0152438169812098,-0.557061916999971,-0.1427234338241264,2.3684911186050734,2.4400205936958037,2.3842753536606263,2.3683515242082267,2.074042725327788,False,True,False,True,stable
21863,OMEAD,21863.xyz,C#CCOc1nc(C)nc2c(F)c(C)cnc12,-0.306658,-0.038521,-21834.13443388621,-21834.879348772178,-0.510914885966864,stable,yes,-2.608980909017063,-0.0322879390882261,-2.7703577461625373,0.1740138035968739,-2.5927324477606897,0.0237982595809651,-2.6106312794203297,0.1030228417836486,-2.252630700210135,-0.0548271279592295,-0.6628891639569211,-0.0343696099183985,-0.7293701110852736,0.1814177489064372,-0.653509672212449,0.0213163093009648,-0.658513029278381,0.1005256531289438,-0.5595648200451899,-0.0573577866155175,2.9229249601968332,3.027306466353691,2.9285359474541077,2.9156557112351047,2.6694501074755212,False,True,False,True,stable
21866,OMEAD,21866.xyz,C#Cc1c(F)c(CC)c(F)c(OC=N)c1C#N,-0.31773,-0.057616,-23028.29710937581,-23029.49794065033,-0.9668312745238072,stable,yes,-2.395768835517292,0.1155262003425491,-2.46815193170531,0.3945544468741869,-2.3932403537716764,0.1771270579717761,-2.409601742269163,0.2527755201679073,-2.082504859073589,0.09851718092012,-0.7411074692014376,0.1155689222144886,-0.7844543866176421,0.4047818453254324,-0.7340575439899205,0.1765289517646233,-0.7399937072788368,0.2516076075923387,-0.623527897867453,0.0985057521390916,3.089535362711602,3.128756218062721,3.1032713969385646,3.09341597809841,2.893796806948915,False,True,False,True,stable
21867,OMEAD,21867.xyz,CCC(O)c1[nH]c(C)c(F)n2cnc(=NC)c1-2,-0.21965,-0.01592,-22367.275544023727,-22367.757426602784,-0.2478825790571281,stable,yes,-2.6775144107953484,-0.1256303312269883,-2.897242794278143,0.0630795242032343,-2.6545251456428933,-0.1029956304002476,-2.6742068671429635,-0.0328044111451761,-2.285861513733204,-0.1618631045668496,-1.0717938059814307,-0.1232887916853369,-1.2353045598132075,0.0701836000677192,-1.0378576734006093,-0.0951595683222773,-1.048125072585454,-0.0250007306134529,-0.8533881678457559,-0.1556404054107213,2.3239447234126973,2.3849248893865487,2.349768054146361,2.3403861133773827,2.1545786241007048,False,True,False,True,stable
21870,OMEAD,21870.xyz,CC(C(=NO)C(F)(F)F)c1cc(CC#N)c[nH]1,-0.281012,-0.013763,-25194.966845064864,-25195.34851873129,-0.14767366642665,stable,yes,-2.1974691443489083,0.0539677924714276,-2.2478493880327552,0.3670878206969403,-2.172541884470638,0.097942204388858,-2.186963917673139,0.1681287977087514,-1.8964859373478855,0.0316041170233604,-0.8211034941235379,0.05794908997682,-0.9396942404647016,0.3719178412506081,-0.7863303393893033,0.1035004015623352,-0.7925331742355489,0.1735150189391346,-0.6703224975605574,0.0369321058932655,1.9960206141574126,1.9286588345483713,2.015490631094623,2.0074434086814623,1.8471650950838832,False,True,False,True,stable
21873,OMEAD,21873.xyz,Cc1cc(C(=N)Oc2c[nH]c(=N)s2)c(F)cn1,-0.251701,-0.047821,-32070.245298791822,-32071.281323778552,-0.802024986729899,stable,yes,-2.5197588645528715,0.0013453307953427,-2.588287196168311,0.1483466662039318,-2.519311781523594,0.0485505502639673,-2.5364895115231088,0.1207910588029641,-2.1922331299548983,-0.0202912564882512,-0.8043663164212842,-0.0029173324144153,-0.8310742892293124,0.1678958682668393,-0.8035423557319035,0.0435406624660192,-0.8100197534366647,0.1158179063726073,-0.6827823179060164,-0.0252875385944988,2.9811548716517278,3.0467870957318053,2.9915215923859857,2.9807845247236413,2.7744795166725336,False,True,False,True,stable
21874,OMEAD,21874.xyz,CC1CNC2c3coc(=N)c(F)c3N1C2C#N,-0.288568,-0.031782,-22302.257666448648,-22302.90718829262,-0.4155218439704331,stable,yes,-2.53018871569662,0.0759358144048451,-2.671889545732539,0.0431455531790375,-2.5140300520054706,0.1227042911698846,-2.5312300953393745,0.1833590089982607,-2.1873590269601206,0.0669272138161281,-0.9312755826681168,0.0764721507716778,-0.9900225104062528,0.0887733287519093,-0.9233766622944904,0.1220904023603593,-0.9312282348609991,0.1831897541935068,-0.7783840712085591,0.0657492330287011,2.482971313365769,2.611016654869591,2.4833544496440543,2.4735613448718876,2.2913188189345677,False,True,False,True,stable
21876,OMEAD,21876.xyz,CCC1=CC(=O)c2cc(F)cc3coc(c23)S1,-0.249856,-0.059169,-31267.965586624523,-31269.30070525979,-1.1011186352665536,stable,yes,-2.23538983980113,-0.1134858908151462,-2.701473761766047,0.2902728064944105,-2.1904850706852215,-0.1123928095439302,-2.2056701110782853,-0.0459619313610354,-1.9031325898574003,-0.167658312889749,-0.3927701964645869,-0.1102428381414215,-0.5432951339097646,0.2987137776253839,-0.3762795538959458,-0.1065129738186539,-0.3791952536273571,-0.0398899832689483,-0.3217773298545235,-0.1628993140467576,3.4149813312768216,3.7357382342538097,3.401665440809569,3.389203987781106,3.1552328941124217,False,True,False,True,stable
21877,OMEAD,21877.xyz,CC(OC(=N)C(=O)O)c1nc(F)cc(C=O)n1,-0.359049,-0.087928,-24834.476782375288,-24836.470606696425,-1.759824321136344,stable,yes,-2.050958158069204,-0.0203350668155267,-2.644328768168725,0.2721707058007654,-1.9802096496820816,-0.0903643783393626,-1.9924398059516364,-0.04223832565645,-1.744071441439346,-0.1158919213354578,-0.7465932840950682,-0.0036656454579414,-1.1098445718463092,0.2689374492250651,-0.690538378516788,-0.0690869813166611,-0.6957991552696928,-0.0207584759412454,-0.5918807868583191,-0.0955854264725021,3.548858616468065,3.7590752608830593,3.5459448215334923,3.538772989324339,3.400321470580326,False,True,False,True,stable
21880,OMEAD,21880.xyz,CCc1oc(O)c(F)c(=N)c1-n1nc[nH]c1=O,-0.281249,-0.004515,-24292.293105311837,-24292.320399145727,0.20670616611058362,stable,yes,-3.1728037663368327,-0.085310135986471,-3.6420706038181585,0.2916711994873852,-3.108882594045007,-0.1342421898457196,-3.1322394849872084,-0.0795962896999404,-2.670964358696907,-0.1696934522543058,-1.0155960406402955,-0.0932327302636563,-1.3540104103061572,0.2974356589470415,-0.9591765025244424,-0.1385481191550853,-0.9670359663921378,-0.0839457572227475,-0.8131169530953603,-0.1750127334815226,2.410578965308768,2.555118486861074,2.4221478849616798,2.406693996100615,2.1138219582637463,False,True,False,True,stable
21882,OMEAD,21882.xyz,C#CC(C)c1cc(F)cc2cccc(CC)c12,-0.269442,-0.02329,-19544.759878310088,-19545.033717345807,-0.039839035718992805,stable,yes,-2.370295443174165,-0.0781309567037994,-2.416794527243535,0.320870102331936,-2.3737931943965225,-0.0041570830421624,-2.390550780636327,0.0814477522265407,-2.057290246986604,-0.0917467166161307,-0.443700382206967,-0.0812235304273169,-0.4532586527403832,0.3168020005134946,-0.444418218501084,-0.0075707510898111,-0.4478610027289716,0.0778229238437007,-0.3799909144780007,-0.0949135774163327,2.431341522962674,2.467306808403703,2.446903985243508,2.4338003435667828,2.1819715074273947,False,True,False,True,stable
21889,OMEAD,21889.xyz,CC(O)C1C(=O)C(=O)CN1C(C)(C)C(F)(F)F,-0.295875,-0.069031,-26374.333193140596,-26376.077286623255,-1.510093482659082,stable,yes,-2.266507689403116,-0.0523849062989946,-3.0947432871160414,0.2297010833854073,-2.0781344387855625,-0.1114423159217352,-2.0911920932243406,-0.0693112031158849,-1.826700439819322,-0.1286031748635416,-0.4349682492736035,-0.0526235501314209,-0.7108154850856708,0.2505107167274466,-0.4235664075147732,-0.1109587696387004,-0.4266157151386832,-0.0684472416929049,-0.3658045318557517,-0.1288483494279841,3.8093942789561677,4.382830918031492,3.6435338221677194,3.633145060212906,3.43874421605821,False,True,False,True,stable
21890,OMEAD,21890.xyz,C#CC(C)(CC)Nc1nc(F)cc(=O)n1C=O,-0.298294,-0.0456,-22877.14671828316,-22878.01626402624,-0.6355457430803799,stable,yes,-2.16224781813006,-0.0584124998361381,-2.624652761059169,0.3774512760651904,-2.114719327426632,-0.0723596943982929,-2.1281856968440924,-0.0065105955925102,-1.8559790720172376,-0.126456740940875,-0.4760718602422342,-0.0780876906041919,-0.6713660541139836,0.4100282000451347,-0.4479004592349029,-0.0960763198290551,-0.4509416034437927,-0.0293921036666975,-0.3897652433956205,-0.1504030304475413,2.7700465102001517,3.0894093740055095,2.7579083284064922,2.746647985841346,2.5458132821953305,False,True,False,True,stable
21895,OMEAD,21895.xyz,CC(CO)c1[nH]ccc1-c1cnc(F)c(N)n1,-0.251795,-0.00948,-22337.206028749868,-22337.26718578983,0.17284296003670901,stable,yes,-2.9786516342264204,-0.0520929281551025,-3.1583196911801767,0.1691152103570357,-2.9536174336113845,-0.0215160408551278,-2.975354703013562,0.0476414179445418,-2.545112798922869,-0.0833449298772547,-0.7274571508321871,-0.0638874301764084,-0.8626389497467414,0.1807238586297131,-0.6996337834185541,-0.0335919085807995,-0.7051098022141605,0.0362229772418369,-0.5972931310167672,-0.0959261129926819,2.5345570213362185,2.6024464296694036,2.553983500059988,2.5370648224304495,2.2303955247539653,False,True,False,True,stable
21900,OMEAD,21900.xyz,Cc1n[nH]c(F)c2[nH]c3nsc(=N)c(=N)c3c12,-0.234496,-0.060903,-31933.065964739773,-31934.497939573117,-1.197974833343702,stable,yes,-2.50946996837514,0.0263389864491114,-2.558134806449391,0.0681119974494052,-2.513129355214899,0.0749344354956903,-2.530666275475306,0.1386022698080531,-2.182124373135281,0.0142280160388525,-0.988043426491502,0.0162835639409599,-1.0134085175286935,0.0849163872686593,-0.9899340734101996,0.0634319116182766,-0.9990531522155248,0.1271536244697733,-0.8244319905411416,0.0028705288349657,3.177345952719189,3.2275055120836535,3.1861393112652037,3.1776675912709873,3.012309728733954,False,True,False,True,stable
21901,OMEAD,21901.xyz,CC(C)(C#N)Nc1c(F)c(=N)c(=N)c(=O)c1=O,-0.313024,-0.098226,-23280.84881455467,-23283.201260418788,-2.1184458641186357,stable,yes,-2.6890876842696048,0.0715341010259082,-3.3557325633635244,0.260045313357304,-2.6107839352812094,0.057460373530939,-2.628859096705287,0.1116545647122626,-2.267897374753402,0.0156598790334102,-0.9930258307922152,0.0713972277674014,-1.1901889024759418,0.2779055048525147,-0.962379554464568,0.0576271793111868,-0.9701633706864086,0.1120635518047788,-0.8174386650070985,0.0154680387804336,4.282370844337518,4.769849716501429,4.245550577230031,4.235017050715524,4.036712733611963,False,True,False,True,stable
21902,OMEAD,21902.xyz,Cc1c(F)c(CCO)c(N)c2c1CC(=O)CO2,-0.264278,-0.00477,-23014.391614626027,-23014.143133062164,0.4824815638636064,stable,yes,-2.1178704056244615,-0.1019379239274529,-3.150578596830276,0.2692449378574957,-2.1214715601037426,-0.1380000818933902,-2.135802163058017,-0.0819579656653085,-1.8495408587045736,-0.1736260413834104,-0.5574709040924872,-0.0996301265012186,-0.8739099047514132,0.267955934625793,-0.5128706303568351,-0.1324818854535124,-0.5165060711792014,-0.0762114657186967,-0.4438840590449234,-0.1690039157989258,1.548225735094602,2.260898124983554,1.6105610279618208,1.5996375623231789,1.3957973613805283,False,True,False,True,stable
21909,OMEAD,21909.xyz,CC(=O)c1cc(F)c2c(c1C=O)CCOCC2,-0.315888,-0.047293,-22544.666642756285,-22545.793662609107,-0.8930198528218316,stable,yes,-2.1407606213413373,-0.1114561937272697,-2.830578714539502,0.2899092624121739,-2.067264035344553,-0.1417979746746602,-2.0811021122592694,-0.0839424918567394,-1.8039552607759737,-0.182102387312805,-0.5563884352607976,-0.1243767027937067,-0.8951198175432804,0.2886861107283014,-0.5145805936897505,-0.1593485006267682,-0.5185831160741956,-0.1020211907606598,-0.4397250712059228,-0.1977960084616325,2.9324715298359343,3.2952555981341805,2.905460150102985,2.8961527685245256,2.7095564212430547,False,True,False,True,stable
21910,OMEAD,21910.xyz,C#CCC(C)(CO)c1sc(F)cc(=N)c1C#C,-0.278842,-0.040977,-30755.631890468612,-30756.57397033106,-0.708079862448736,stable,yes,-2.401678875878144,0.0447844948012765,-2.5814753705615527,0.3190553751729269,-2.3868255422487374,0.0940147854225995,-2.4034293841723264,0.1685157435807128,-2.07270413511407,0.0212365799476,-0.727193744640866,0.0432263709877383,-0.8900960519397977,0.3232840241534339,-0.7006457747672352,0.0938721977735785,-0.7062080536482226,0.1684795524407896,-0.5970123095400695,0.0206977945562613,2.849006869872476,2.8716878300509983,2.873265001832917,2.862117042281217,2.651232902631398,False,True,False,True,stable
21912,OMEAD,21912.xyz,CCC(N)(C#N)c1c(N)cc(N)c(C#N)c1F,-0.278465,-0.010591,-21763.297616940763,-21763.471810339488,0.05980660127496232,stable,yes,-2.8643777017479826,0.1466554787255631,-2.923744504799992,0.3418579702352514,-2.8688379196012317,0.2085855940939415,-2.890219808336193,0.2773416849884472,-2.468498876843672,0.1395701787156248,-0.9833154486255876,0.1440834587665057,-1.0063629461385206,0.3494047753076697,-0.985050718545066,0.205063624740357,-0.993342299181168,0.2737078768490848,-0.8317744381242188,0.1360196374094694,2.286683631888375,2.3331217624589273,2.301437099740701,2.288458630427619,2.0413672961383353,False,True,False,True,stable
21913,OMEAD,21913.xyz,CC1OCC2(c3occc(=O)c3F)CCCC12,-0.311067,-0.018266,-22576.118721889285,-22576.348304331037,0.0044175582475728115,stable,yes,-1.673658449409557,-0.0963715633389554,-1.9686494376718575,0.2787683778201587,-1.588118105119514,-0.1199983912044946,-1.5987596608261216,-0.062581283773163,-1.3851266272251388,-0.1598524554473537,-0.5355186647614423,-0.0986834424726997,-0.893702376581925,0.2909547237624382,-0.4932000655239594,-0.1213973284251372,-0.497157417011959,-0.0636485142301481,-0.4195380343160972,-0.162046781404806,1.5994103472667978,1.550715848784639,1.5641174551096049,1.5571015441273393,1.4269767087040164,False,True,False,True,stable
