dataset_id,dataset_version,canonical_smiles,original_ids,representative_smiles,source_groups,groundState_charge,reduction_potential,duplicate_count,target_min,target_max,target_range,cleaning_action,murcko_scaffold
D3R_028274,D3TaLES-Reduction-v1,O=C(Nc1cnn(Cc2ccc(Cl)cc2)c1)c1ccc[nH]1,81VGSP,O=C(Nc1cnn(Cc2ccc(Cl)cc2)c1)c1ccc[nH]1,Zinc,0.0,6.916,1,6.916,6.916,0.0,kept_unique,O=C(Nc1cnn(Cc2ccccc2)c1)c1ccc[nH]1
D3R_028275,D3TaLES-Reduction-v1,O=C(Nc1cnn(Cc2ccc(Cl)cc2)c1)c1ccco1,81RYBO,O=C(Nc1cnn(Cc2ccc(Cl)cc2)c1)c1ccco1,Zinc,0.0,7.47,1,7.47,7.47,0.0,kept_unique,O=C(Nc1cnn(Cc2ccccc2)c1)c1ccco1
D3R_028276,D3TaLES-Reduction-v1,O=C(Nc1cnn(Cc2ccccc2)c1)N1C[C@H]2CC=CC[C@@H]2C1,81FEMR,O=C(Nc1cnn(Cc2ccccc2)c1)N1C[C@H]2CC=CC[C@@H]2C1,Zinc,0.0,6.966,1,6.966,6.966,0.0,kept_unique,O=C(Nc1cnn(Cc2ccccc2)c1)N1C[C@H]2CC=CC[C@@H]2C1
D3R_028277,D3TaLES-Reduction-v1,O=C(Nc1cnn(Cc2ccccc2)c1)c1ccccc1Br,81TLVD,O=C(Nc1cnn(Cc2ccccc2)c1)c1ccccc1Br,Zinc,0.0,8.447,1,8.447,8.447,0.0,kept_unique,O=C(Nc1cnn(Cc2ccccc2)c1)c1ccccc1
D3R_028278,D3TaLES-Reduction-v1,O=C(Nc1nc(CSCc2ccc(F)cc2)cs1)C1CCCCC1,81FQQD,O=C(Nc1nc(CSCc2ccc(F)cc2)cs1)C1CCCCC1,Zinc,0.0,5.614,1,5.614,5.614,0.0,kept_unique,O=C(Nc1nc(CSCc2ccccc2)cs1)C1CCCCC1
D3R_028279,D3TaLES-Reduction-v1,O=C(Nc1nc(CSCc2ccc(F)cc2)cs1)c1ccc(F)c(F)c1,81UMWU,O=C(Nc1nc(CSCc2ccc(F)cc2)cs1)c1ccc(F)c(F)c1,Zinc,0.0,6.704,1,6.704,6.704,0.0,kept_unique,O=C(Nc1nc(CSCc2ccccc2)cs1)c1ccccc1
D3R_028280,D3TaLES-Reduction-v1,O=C(Nc1nc2c(c(=O)[nH]1)CCCC2)c1ccc(Cl)cc1Cl,06PVVH,O=C(Nc1nc2c(c(=O)[nH]1)CCCC2)c1ccc(Cl)cc1Cl,Zinc,0.0,6.927,1,6.927,6.927,0.0,kept_unique,O=C(Nc1nc2c(c(=O)[nH]1)CCCC2)c1ccccc1
D3R_028281,D3TaLES-Reduction-v1,O=C(Nc1nc2ccccc2[nH]1)[C@H]1CCS(=O)(=O)C1,81BXGU,O=C(Nc1nc2ccccc2[nH]1)[C@H]1CCS(=O)(=O)C1,Zinc,0.0,7.452,1,7.452,7.452,0.0,kept_unique,O=C(Nc1nc2ccccc2[nH]1)[C@H]1CCS(=O)(=O)C1
D3R_028282,D3TaLES-Reduction-v1,O=C(Nc1nc2ccccc2s1)N1CCC[C@H](C(F)(F)F)C1,81FJMU,O=C(Nc1nc2ccccc2s1)N1CCC[C@H](C(F)(F)F)C1,Zinc,0.0,5.948,1,5.948,5.948,0.0,kept_unique,O=C(Nc1nc2ccccc2s1)N1CCCCC1
D3R_028283,D3TaLES-Reduction-v1,O=C(Nc1ncc(Cc2ccc(OC(F)(F)F)cc2)s1)c1cccnc1,81IINS,O=C(Nc1ncc(Cc2ccc(OC(F)(F)F)cc2)s1)c1cccnc1,Zinc,0.0,6.845,1,6.845,6.845,0.0,kept_unique,O=C(Nc1ncc(Cc2ccccc2)s1)c1cccnc1
D3R_028284,D3TaLES-Reduction-v1,O=C(Nc1ncccc1Br)c1ccccc1Br,81CMVG,O=C(Nc1ncccc1Br)c1ccccc1Br,Zinc,0.0,7.814,1,7.814,7.814,0.0,kept_unique,O=C(Nc1ccccn1)c1ccccc1
D3R_028285,D3TaLES-Reduction-v1,O=C(Nc1ncccc1Cl)c1ccc(Cl)cc1,81URAB,O=C(Nc1ncccc1Cl)c1ccc(Cl)cc1,Zinc,0.0,6.747,1,6.747,6.747,0.0,kept_unique,O=C(Nc1ccccn1)c1ccccc1
D3R_028286,D3TaLES-Reduction-v1,O=C(Nc1ncccc1I)[C@H]1C[C@H]2CC[C@@H]1C2,06QUHS,O=C(Nc1ncccc1I)[C@H]1C[C@H]2CC[C@@H]1C2,Zinc,0.0,7.274,1,7.274,7.274,0.0,kept_unique,O=C(Nc1ccccn1)[C@H]1C[C@H]2CC[C@@H]1C2
D3R_028287,D3TaLES-Reduction-v1,O=C(Nc1ncccc1OC(F)F)c1ccc2ccccc2c1,81GMDL,O=C(Nc1ncccc1OC(F)F)c1ccc2ccccc2c1,Zinc,0.0,8.257,1,8.257,8.257,0.0,kept_unique,O=C(Nc1ccccn1)c1ccc2ccccc2c1
D3R_028288,D3TaLES-Reduction-v1,O=C(Nc1ncccc1OCC1CCCCC1)c1cscn1,81OJZU,O=C(Nc1ncccc1OCC1CCCCC1)c1cscn1,Zinc,0.0,6.435,1,6.435,6.435,0.0,kept_unique,O=C(Nc1ncccc1OCC1CCCCC1)c1cscn1
D3R_028289,D3TaLES-Reduction-v1,O=C(Nc1nccs1)C1CCN(C(=O)COc2ccc(F)cc2)CC1,81JAXA,O=C(Nc1nccs1)C1CCN(C(=O)COc2ccc(F)cc2)CC1,Zinc,0.0,5.68,1,5.68,5.68,0.0,kept_unique,O=C(Nc1nccs1)C1CCN(C(=O)COc2ccccc2)CC1
D3R_028290,D3TaLES-Reduction-v1,O=C(Nc1nccs1)C1CCN(S(=O)(=O)C2CCCCC2)CC1,81PFEX,O=C(Nc1nccs1)C1CCN(S(=O)(=O)C2CCCCC2)CC1,Zinc,0.0,5.702,1,5.702,5.702,0.0,kept_unique,O=C(Nc1nccs1)C1CCN(S(=O)(=O)C2CCCCC2)CC1
D3R_028291,D3TaLES-Reduction-v1,O=C(Nc1nccs1)[C@@H]1CC=CC[C@H]1C(=O)OCC(Cl)=C(Cl)Cl,81ZXYH,O=C(Nc1nccs1)[C@@H]1CC=CC[C@H]1C(=O)OCC(Cl)=C(Cl)Cl,Zinc,0.0,6.621,1,6.621,6.621,0.0,kept_unique,O=C(Nc1nccs1)[C@@H]1CC=CCC1
D3R_028292,D3TaLES-Reduction-v1,O=C(Nc1nccs1)c1noc2c1CCCC2,06GNJJ,O=C(Nc1nccs1)c1noc2c1CCCC2,Zinc,0.0,6.652,1,6.652,6.652,0.0,kept_unique,O=C(Nc1nccs1)c1noc2c1CCCC2
D3R_028293,D3TaLES-Reduction-v1,O=C(Nn1cccc1)c1ccc(F)c(C(F)(F)F)c1,81SGIN,O=C(Nn1cccc1)c1ccc(F)c(C(F)(F)F)c1,Zinc,0.0,6.65,1,6.65,6.65,0.0,kept_unique,O=C(Nn1cccc1)c1ccccc1
D3R_028294,D3TaLES-Reduction-v1,O=C(Nn1cnc2ccccc21)C1CC=CC1,81AIAY,O=C(Nn1cnc2ccccc21)C1CC=CC1,Zinc,0.0,7.321,1,7.321,7.321,0.0,kept_unique,O=C(Nn1cnc2ccccc21)C1CC=CC1
D3R_028295,D3TaLES-Reduction-v1,O=C(Nn1cnc2ccccc21)[C@@H]1CC=CCC1,81ERSK,O=C(Nn1cnc2ccccc21)[C@@H]1CC=CCC1,Zinc,0.0,7.435,1,7.435,7.435,0.0,kept_unique,O=C(Nn1cnc2ccccc21)[C@@H]1CC=CCC1
D3R_028296,D3TaLES-Reduction-v1,O=C(Nn1cnc2ccccc21)c1cc(F)ccc1Br,81EIBV,O=C(Nn1cnc2ccccc21)c1cc(F)ccc1Br,Zinc,0.0,8.375,1,8.375,8.375,0.0,kept_unique,O=C(Nn1cnc2ccccc21)c1ccccc1
D3R_028297,D3TaLES-Reduction-v1,O=C(Nn1cnc2ccccc21)c1cccc(F)c1,81KFMP,O=C(Nn1cnc2ccccc21)c1cccc(F)c1,Zinc,0.0,7.99,1,7.99,7.99,0.0,kept_unique,O=C(Nn1cnc2ccccc21)c1ccccc1
D3R_028298,D3TaLES-Reduction-v1,O=C(O)C(O)c1ccccc1Cl,80PLWG,O=C(O)C(O)c1ccccc1Cl,csd,0.0,6.003,1,6.003,6.003,0.0,kept_unique,c1ccccc1
D3R_028299,D3TaLES-Reduction-v1,O=C(O)C1=CC=CC(=CNCc2ccco2)C1=O,80ENAP,O=C(O)C1=CC=CC(=CNCc2ccco2)C1=O,csd,0.0,7.249,1,7.249,7.249,0.0,kept_unique,O=C1C=CC=CC1=CNCc1ccco1
D3R_028300,D3TaLES-Reduction-v1,O=C(O)C1=Cc2ccccc2C1,80AOZU,O=C(O)C1=Cc2ccccc2C1,csd,0.0,6.781,1,6.781,6.781,0.0,kept_unique,C1=Cc2ccccc2C1
D3R_028301,D3TaLES-Reduction-v1,O=C(O)C1C2=CC=CC=C1C=C(c1ccccc1)C=C2,80VTBR,O=C(O)C1C2=CC=CC=C1C=C(c1ccccc1)C=C2,csd,0.0,6.749,1,6.749,6.749,0.0,kept_unique,C1=CC=C2C=C(c3ccccc3)C=CC(=C1)C2
D3R_028302,D3TaLES-Reduction-v1,O=C(O)C1C2C=CC1c1ccccc12,80DKXK,O=C(O)C1C2C=CC1c1ccccc12,csd,0.0,5.595,1,5.595,5.595,0.0,kept_unique,C1=CC2CC1c1ccccc12
D3R_028303,D3TaLES-Reduction-v1,O=C(O)C1C2C=Cc3c(F)ccc(F)c3C21,80PGJO,O=C(O)C1C2C=Cc3c(F)ccc(F)c3C21,csd,0.0,6.451,1,6.451,6.451,0.0,kept_unique,C1=CC2CC2c2ccccc21
D3R_028304,D3TaLES-Reduction-v1,O=C(O)C1C=CC2CCc3cccc1c32,80HWSJ,O=C(O)C1C=CC2CCc3cccc1c32,csd,0.0,5.643,1,5.643,5.643,0.0,kept_unique,C1=CC2CCc3cccc(c32)C1
D3R_028305,D3TaLES-Reduction-v1,O=C(O)C1C=CCc2ccccc21,05AVPN,O=C(O)C1C=CCc2ccccc21,csd,0.0,5.455,1,5.455,5.455,0.0,kept_unique,C1=CCc2ccccc2C1
D3R_028306,D3TaLES-Reduction-v1,O=C(O)C=CC(=O)Nc1ccccc1C(F)(F)F,80WYIX,O=C(O)C=CC(=O)Nc1ccccc1C(F)(F)F,csd,0.0,7.496,1,7.496,7.496,0.0,kept_unique,c1ccccc1
D3R_028307,D3TaLES-Reduction-v1,O=C(O)C=CC=COc1ccc(C(F)(F)F)cc1,80VIZT,O=C(O)C=CC=COc1ccc(C(F)(F)F)cc1,csd,0.0,6.999,1,6.999,6.999,0.0,kept_unique,c1ccccc1
D3R_028308,D3TaLES-Reduction-v1,O=C(O)C=Cc1ccc(Br)cc1,80JAUF,O=C(O)C=Cc1ccc(Br)cc1,csd,0.0,7.022,1,7.022,7.022,0.0,kept_unique,c1ccccc1
D3R_028309,D3TaLES-Reduction-v1,O=C(O)C=Cc1ccc(Cl)cc1,80LTGK,O=C(O)C=Cc1ccc(Cl)cc1,csd,0.0,7.057,1,7.057,7.057,0.0,kept_unique,c1ccccc1
D3R_028310,D3TaLES-Reduction-v1,O=C(O)C=Cc1ccc(O)c(O)c1,80XYYI,O=C(O)C=Cc1ccc(O)c(O)c1,csd,0.0,7.039,1,7.039,7.039,0.0,kept_unique,c1ccccc1
D3R_028311,D3TaLES-Reduction-v1,O=C(O)CC(=O)OCCC=CC1=C(O)C(=O)c2cccc(O)c2C1=O,80LTXW,O=C(O)CC(=O)OCCC=CC1=C(O)C(=O)c2cccc(O)c2C1=O,csd,0.0,8.813,1,8.813,8.813,0.0,kept_unique,O=C1C=CC(=O)c2ccccc21
D3R_028312,D3TaLES-Reduction-v1,O=C(O)CC(C(=O)O)c1ccccc1,80AMWU,O=C(O)CC(C(=O)O)c1ccccc1,csd,0.0,5.563,1,5.563,5.563,0.0,kept_unique,c1ccccc1
D3R_028313,D3TaLES-Reduction-v1,O=C(O)CC(C(=O)[O-])n1cc[nH+]c1,80YAGY,O=C(O)CC(C(=O)[O-])n1cc[nH+]c1,csd,0.0,5.966,1,5.966,5.966,0.0,kept_unique,c1c[nH+]c[nH]1
D3R_028314,D3TaLES-Reduction-v1,O=C(O)CC(O)c1ccc(F)cc1,80PPKQ,O=C(O)CC(O)c1ccc(F)cc1,csd,0.0,5.603,1,5.603,5.603,0.0,kept_unique,c1ccccc1
D3R_028315,D3TaLES-Reduction-v1,O=C(O)CCC(=O)CCC(=O)c1ccccc1,80TVNU,O=C(O)CCC(=O)CCC(=O)c1ccccc1,csd,0.0,6.749,1,6.749,6.749,0.0,kept_unique,c1ccccc1
D3R_028316,D3TaLES-Reduction-v1,O=C(O)CCC(=O)Nc1cc(Cl)cc(Cl)c1,80UEZE,O=C(O)CCC(=O)Nc1cc(Cl)cc(Cl)c1,csd,0.0,5.979,1,5.979,5.979,0.0,kept_unique,c1ccccc1
D3R_028317,D3TaLES-Reduction-v1,O=C(O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,80TXRT,O=C(O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,csd,0.0,6.243,1,6.243,6.243,0.0,kept_unique,c1ccccc1
D3R_028318,D3TaLES-Reduction-v1,O=C(O)CCNC(=O)c1[nH]c(Br)c(Br)c1Br,80YIRT,O=C(O)CCNC(=O)c1[nH]c(Br)c(Br)c1Br,csd,0.0,6.898,1,6.898,6.898,0.0,kept_unique,c1cc[nH]c1
D3R_028319,D3TaLES-Reduction-v1,O=C(O)CCNC(=S)NC(=O)c1ccc(C(=O)NC(=S)NCCC(=O)O)cc1,80XYXY,O=C(O)CCNC(=S)NC(=O)c1ccc(C(=O)NC(=S)NCCC(=O)O)cc1,csd,0.0,7.347,1,7.347,7.347,0.0,kept_unique,c1ccccc1
D3R_028320,D3TaLES-Reduction-v1,O=C(O)CCSC1=CC(=O)C(=O)c2ccccc21,05LCLA,O=C(O)CCSC1=CC(=O)C(=O)c2ccccc21,csd,0.0,8.068,1,8.068,8.068,0.0,kept_unique,O=C1C=Cc2ccccc2C1=O
D3R_028321,D3TaLES-Reduction-v1,O=C(O)CN1C2=C(C(=O)CCC2)C(c2ccccc2O)C2=C1CCCC2=O,80NVJV,O=C(O)CN1C2=C(C(=O)CCC2)C(c2ccccc2O)C2=C1CCCC2=O,csd,0.0,6.583,1,6.583,6.583,0.0,kept_unique,O=C1CCCC2=C1C(c1ccccc1)C1=C(CCCC1=O)N2
D3R_028322,D3TaLES-Reduction-v1,O=C(O)CNC(=O)c1cccnc1,80KZZF,O=C(O)CNC(=O)c1cccnc1,csd,0.0,6.426,1,6.426,6.426,0.0,kept_unique,c1ccncc1
D3R_028323,D3TaLES-Reduction-v1,O=C(O)COc1c(F)c(F)c(F)c(F)c1F,80IQDG,O=C(O)COc1c(F)c(F)c(F)c(F)c1F,csd,0.0,6.248,1,6.248,6.248,0.0,kept_unique,c1ccccc1
D3R_028324,D3TaLES-Reduction-v1,O=C(O)COc1ccc(C(=O)C=C2C=CC=CS2)c(Cl)c1Cl,80CNJX,O=C(O)COc1ccc(C(=O)C=C2C=CC=CS2)c(Cl)c1Cl,csd,0.0,7.189,1,7.189,7.189,0.0,kept_unique,O=C(C=C1C=CC=CS1)c1ccccc1
D3R_028325,D3TaLES-Reduction-v1,O=C(O)COc1ccccc1F,80RJYW,O=C(O)COc1ccccc1F,csd,0.0,6.558,1,6.558,6.558,0.0,kept_unique,c1ccccc1
D3R_028326,D3TaLES-Reduction-v1,O=C(O)COc1ccccc1[N+](=O)[O-],80OAAH,O=C(O)COc1ccccc1[N+](=O)[O-],csd,0.0,7.13,1,7.13,7.13,0.0,kept_unique,c1ccccc1
D3R_028327,D3TaLES-Reduction-v1,O=C(O)Cc1cccc(Cl)c1Cl,80CUOQ,O=C(O)Cc1cccc(Cl)c1Cl,csd,0.0,6.358,1,6.358,6.358,0.0,kept_unique,c1ccccc1
D3R_028328,D3TaLES-Reduction-v1,O=C(O)Cn1ccc(=O)cc1,80SOBM,O=C(O)Cn1ccc(=O)cc1,csd,0.0,5.68,1,5.68,5.68,0.0,kept_unique,O=c1cc[nH]cc1
D3R_028329,D3TaLES-Reduction-v1,O=C(O)Cn1ccccc1=S,80JJBW,O=C(O)Cn1ccccc1=S,csd,0.0,6.684,1,6.684,6.684,0.0,kept_unique,S=c1cccc[nH]1
D3R_028330,D3TaLES-Reduction-v1,O=C(O)c1c(Cl)cncc1Cl,80ZUMC,O=C(O)c1c(Cl)cncc1Cl,csd,0.0,7.178,1,7.178,7.178,0.0,kept_unique,c1ccncc1
D3R_028331,D3TaLES-Reduction-v1,O=C(O)c1c(F)cccc1Cl,80EXCQ,O=C(O)c1c(F)cccc1Cl,csd,0.0,6.682,1,6.682,6.682,0.0,kept_unique,c1ccccc1
D3R_028332,D3TaLES-Reduction-v1,O=C(O)c1c(F)cccc1F,80ZGAO,O=C(O)c1c(F)cccc1F,csd,0.0,6.61,1,6.61,6.61,0.0,kept_unique,c1ccccc1
D3R_028333,D3TaLES-Reduction-v1,O=C(O)c1ccc(=O)[nH]c1,80GPNI,O=C(O)c1ccc(=O)[nH]c1,csd,0.0,6.488,1,6.488,6.488,0.0,kept_unique,O=c1cccc[nH]1
D3R_028334,D3TaLES-Reduction-v1,O=C(O)c1ccc(SCCF)cc1,80KQXL,O=C(O)c1ccc(SCCF)cc1,csd,0.0,6.663,1,6.663,6.663,0.0,kept_unique,c1ccccc1
D3R_028335,D3TaLES-Reduction-v1,O=C(O)c1cccc(F)c1F,80IUHY,O=C(O)c1cccc(F)c1F,csd,0.0,6.656,1,6.656,6.656,0.0,kept_unique,c1ccccc1
D3R_028336,D3TaLES-Reduction-v1,O=C(O)c1cccc(OC(F)(F)F)c1,80IPSZ,O=C(O)c1cccc(OC(F)(F)F)c1,csd,0.0,6.666,1,6.666,6.666,0.0,kept_unique,c1ccccc1
D3R_028337,D3TaLES-Reduction-v1,O=C(O)c1cccc2c1N=C1C(Cl)=NSN=C1O2,80TXFS,O=C(O)c1cccc2c1N=C1C(Cl)=NSN=C1O2,csd,0.0,7.882,1,7.882,7.882,0.0,kept_unique,C1=NSN=C2Oc3ccccc3N=C12
D3R_028338,D3TaLES-Reduction-v1,O=C(O)c1ccccc1F,80FHVS,O=C(O)c1ccccc1F,csd,0.0,6.537,1,6.537,6.537,0.0,kept_unique,c1ccccc1
D3R_028339,D3TaLES-Reduction-v1,O=C(O)c1cccnc1Br,80ZHLZ,O=C(O)c1cccnc1Br,csd,0.0,6.927,1,6.927,6.927,0.0,kept_unique,c1ccncc1
D3R_028340,D3TaLES-Reduction-v1,O=C(O)c1ccnc(Br)c1,80OHEA,O=C(O)c1ccnc(Br)c1,csd,0.0,7.077,1,7.077,7.077,0.0,kept_unique,c1ccncc1
D3R_028341,D3TaLES-Reduction-v1,O=C(O)c1cnccc1C(F)(F)F,80MOTO,O=C(O)c1cnccc1C(F)(F)F,csd,0.0,7.117,1,7.117,7.117,0.0,kept_unique,c1ccncc1
D3R_028342,D3TaLES-Reduction-v1,O=C(O/N=C(/c1ccccc1)c1ccncc1)c1ccco1,81IIWS,O=C(O/N=C(/c1ccccc1)c1ccncc1)c1ccco1,Zinc,0.0,7.031,1,7.031,7.031,0.0,kept_unique,O=C(O/N=C(/c1ccccc1)c1ccncc1)c1ccco1
D3R_028343,D3TaLES-Reduction-v1,O=C(OC1C=CC23C=CC=CC12CCCC3)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,80UNWJ,O=C(OC1C=CC23C=CC=CC12CCCC3)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,csd,0.0,7.703,1,7.703,7.703,0.0,kept_unique,O=C(OC1C=CC23C=CC=CC12CCCC3)c1ccccc1
D3R_028344,D3TaLES-Reduction-v1,O=C(OC1CCCCC1)c1cccc(Oc2nccs2)c1,06FWUN,O=C(OC1CCCCC1)c1cccc(Oc2nccs2)c1,Zinc,0.0,6.625,1,6.625,6.625,0.0,kept_unique,O=C(OC1CCCCC1)c1cccc(Oc2nccs2)c1
D3R_028345,D3TaLES-Reduction-v1,O=C(OC1CCN(c2ccc(Cl)cn2)CC1)C12CC3CC(CC(C3)C1)C2,81JLMZ,O=C(OC1CCN(c2ccc(Cl)cn2)CC1)C12CC3CC(CC(C3)C1)C2,Zinc,0.0,7.466,1,7.466,7.466,0.0,kept_unique,O=C(OC1CCN(c2ccccn2)CC1)C12CC3CC(CC(C3)C1)C2
D3R_028346,D3TaLES-Reduction-v1,O=C(OCC(=O)N1CCC(Cc2ccccc2)CC1)c1cc(O)c2ccccc2c1O,06CGON,O=C(OCC(=O)N1CCC(Cc2ccccc2)CC1)c1cc(O)c2ccccc2c1O,Zinc,0.0,6.494,1,6.494,6.494,0.0,kept_unique,O=C(OCC(=O)N1CCC(Cc2ccccc2)CC1)c1ccc2ccccc2c1
D3R_028347,D3TaLES-Reduction-v1,O=C(OCC(=O)N1CCCC1)C1CCN(c2ccc(Cl)cn2)CC1,81RJPR,O=C(OCC(=O)N1CCCC1)C1CCN(c2ccc(Cl)cn2)CC1,Zinc,0.0,5.925,1,5.925,5.925,0.0,kept_unique,O=C(OCC(=O)N1CCCC1)C1CCN(c2ccccn2)CC1
D3R_028348,D3TaLES-Reduction-v1,O=C(OCC(=O)N1CCCC1)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,06BIJA,O=C(OCC(=O)N1CCCC1)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,Zinc,0.0,7.516,1,7.516,7.516,0.0,kept_unique,O=C(OCC(=O)N1CCCC1)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O
D3R_028349,D3TaLES-Reduction-v1,O=C(OCC(=O)N1CCCC1=O)[C@@H]1COc2ccccc2O1,81MFPK,O=C(OCC(=O)N1CCCC1=O)[C@@H]1COc2ccccc2O1,Zinc,0.0,6.062,1,6.062,6.062,0.0,kept_unique,O=C(OCC(=O)N1CCCC1=O)[C@@H]1COc2ccccc2O1
D3R_028350,D3TaLES-Reduction-v1,O=C(OCC(=O)N1CCNC1=O)c1cccc(O)c1,06IBPG,O=C(OCC(=O)N1CCNC1=O)c1cccc(O)c1,Zinc,0.0,6.423,1,6.423,6.423,0.0,kept_unique,O=C(OCC(=O)N1CCNC1=O)c1ccccc1
D3R_028351,D3TaLES-Reduction-v1,O=C(OCC(=O)c1ccc2[nH]c(=O)[nH]c2c1)C1=COCCO1,81ERNU,O=C(OCC(=O)c1ccc2[nH]c(=O)[nH]c2c1)C1=COCCO1,Zinc,0.0,6.575,1,6.575,6.575,0.0,kept_unique,O=C(OCC(=O)c1ccc2[nH]c(=O)[nH]c2c1)C1=COCCO1
D3R_028352,D3TaLES-Reduction-v1,O=C(OCC(F)(F)C(F)F)[C@@H]1CCCC[C@H]1C(=O)n1ccnc1,81ZBPR,O=C(OCC(F)(F)C(F)F)[C@@H]1CCCC[C@H]1C(=O)n1ccnc1,Zinc,0.0,8.395,1,8.395,8.395,0.0,kept_unique,O=C(C1CCCCC1)n1ccnc1
D3R_028353,D3TaLES-Reduction-v1,O=C(OCC1=CC=CC2CCCC12)c1ccc([N+](=O)[O-])cc1,80JJIU,O=C(OCC1=CC=CC2CCCC12)c1ccc([N+](=O)[O-])cc1,csd,0.0,7.574,1,7.574,7.574,0.0,kept_unique,O=C(OCC1=CC=CC2CCCC12)c1ccccc1
D3R_028354,D3TaLES-Reduction-v1,O=C(OCC1=CC=CC2CCCCC12)c1ccc([N+](=O)[O-])cc1,80EQEF,O=C(OCC1=CC=CC2CCCCC12)c1ccc([N+](=O)[O-])cc1,csd,0.0,7.581,1,7.581,7.581,0.0,kept_unique,O=C(OCC1=CC=CC2CCCCC12)c1ccccc1
D3R_028355,D3TaLES-Reduction-v1,O=C(OCCCc1cccnc1)[C@@H]1Cc2ccccc2S1,81UYTC,O=C(OCCCc1cccnc1)[C@@H]1Cc2ccccc2S1,Zinc,0.0,6.727,1,6.727,6.727,0.0,kept_unique,O=C(OCCCc1cccnc1)[C@@H]1Cc2ccccc2S1
D3R_028356,D3TaLES-Reduction-v1,O=C(OCCCc1cccnc1)[C@H]1COc2ccccc2C1,81VYZG,O=C(OCCCc1cccnc1)[C@H]1COc2ccccc2C1,Zinc,0.0,5.795,1,5.795,5.795,0.0,kept_unique,O=C(OCCCc1cccnc1)[C@H]1COc2ccccc2C1
D3R_028357,D3TaLES-Reduction-v1,O=C(OCCCc1ccncc1)[C@@H]1CCCN(C(=O)c2cccs2)C1,81IUBA,O=C(OCCCc1ccncc1)[C@@H]1CCCN(C(=O)c2cccs2)C1,Zinc,0.0,6.249,1,6.249,6.249,0.0,kept_unique,O=C(OCCCc1ccncc1)[C@@H]1CCCN(C(=O)c2cccs2)C1
D3R_028358,D3TaLES-Reduction-v1,O=C(OCCCl)OCn1c(=O)sc2ccccc21,81CFEO,O=C(OCCCl)OCn1c(=O)sc2ccccc21,Zinc,0.0,5.771,1,5.771,5.771,0.0,kept_unique,O=c1[nH]c2ccccc2s1
D3R_028359,D3TaLES-Reduction-v1,O=C(OCCCn1ccccc1=O)c1ccc(N2CCCC2)c(F)c1,06FSEJ,O=C(OCCCn1ccccc1=O)c1ccc(N2CCCC2)c(F)c1,Zinc,0.0,6.171,1,6.171,6.171,0.0,kept_unique,O=C(OCCCn1ccccc1=O)c1ccc(N2CCCC2)cc1
D3R_028360,D3TaLES-Reduction-v1,O=C(OCCF)[C@H]1CCCC[C@H]1C(=O)Nc1ccc(F)cc1F,81QVNC,O=C(OCCF)[C@H]1CCCC[C@H]1C(=O)Nc1ccc(F)cc1F,Zinc,0.0,5.501,1,5.501,5.501,0.0,kept_unique,O=C(Nc1ccccc1)C1CCCCC1
D3R_028361,D3TaLES-Reduction-v1,O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccco1,06ZFGJ,O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccco1,Zinc,0.0,7.215,1,7.215,7.215,0.0,kept_unique,O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccco1
D3R_028362,D3TaLES-Reduction-v1,O=C(OCCNc1ncccn1)[C@H]1CCOc2ccccc21,06GMNA,O=C(OCCNc1ncccn1)[C@H]1CCOc2ccccc21,Zinc,0.0,5.963,1,5.963,5.963,0.0,kept_unique,O=C(OCCNc1ncccn1)[C@H]1CCOc2ccccc21
D3R_028363,D3TaLES-Reduction-v1,O=C(OCCO)C1=NN(c2ccccc2)[C@@H](c2ccccc2)C1,06UBBM,O=C(OCCO)C1=NN(c2ccccc2)[C@@H](c2ccccc2)C1,Zinc,0.0,6.918,1,6.918,6.918,0.0,kept_unique,C1=NN(c2ccccc2)[C@@H](c2ccccc2)C1
D3R_028364,D3TaLES-Reduction-v1,O=C(OCCO)N1CC[C@H](c2ccccc2)C1,06KWTW,O=C(OCCO)N1CC[C@H](c2ccccc2)C1,Zinc,0.0,5.479,1,5.479,5.479,0.0,kept_unique,c1ccc([C@H]2CCNC2)cc1
D3R_028365,D3TaLES-Reduction-v1,O=C(OCCOc1ccccc1)C1CCN(C(=O)c2cccs2)CC1,06HZMZ,O=C(OCCOc1ccccc1)C1CCN(C(=O)c2cccs2)CC1,Zinc,0.0,6.305,1,6.305,6.305,0.0,kept_unique,O=C(OCCOc1ccccc1)C1CCN(C(=O)c2cccs2)CC1
