smiles,n_success_mut,n_failures_mut,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential)),1-(SigmLin(redox_potential_-1)),SigmLin(redox_potential_-1),redox_potential_-1,SigmLin(redox_potential),redox_potential,total,obj_computation_time,history_data
CNNCS,3,0,0.5,0.0,1.0,0.9867845177650452,1.0,0.9867845177650452,0.5,0.03980207443237305,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|Sub-33
C1#S#S1,3,0,0.5,1.0,2.082210818846773e-20,3.7431259155273438,2.305118494683156e-40,3.7431259155273438,0.5,0.017117977142333984,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|ChB-2146
NPCl,2,0,0.5,0.0,1.0,1.021222472190857,1.0,1.021222472190857,0.5,0.019500017166137695,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|CutA-0_AddA-9
CCCCC(C)O,3,0,0.5,0.0,1.0,0.9254321455955505,1.0,0.9254321455955505,0.5,0.0593569278717041,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|InsA-73_AddA-34
CC(P)CCl,3,0,0.5,0.0,1.0,1.021529197692871,1.0,1.021529197692871,0.5,0.05398297309875488,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3|AddA-14
ClC1OP1,3,0,0.5,0.0,1.0,1.4615241289138794,1.0,1.4615241289138794,0.5,0.025872230529785156,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|ChB-740_ChB-0|ChB-703
CCCN,4,0,0.5,0.0,1.0,0.8305245041847229,1.0,0.8305245041847229,0.5,0.039650678634643555,C|Sub-1|AddA-8|InsA-0_ChB-2110|ChB-1407|InsA-1
CC1=C(CO)CC1P,5,0,0.5,0.0,1.0,0.9609025716781616,1.0,0.9609025716781616,0.5,0.0572810173034668,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|InsA-4_InsA-1
CC1=C(O)C(P)C1O,4,0,0.5,0.0,1.0,1.273982286453247,1.0,1.273982286453247,0.5,0.053726911544799805,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|InsA-4_InsA-1|MoveFG-6657_Sub-10
CC(C)CN,3,0,0.5,0.0,1.0,0.843242883682251,1.0,0.843242883682251,0.5,0.04295015335083008,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|AddA-9
CCCC(C)O,3,0,0.5,0.0,1.0,0.9278466701507568,1.0,0.9278466701507568,0.5,0.06075692176818848,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|AddA-34
C=C(C)CP,3,0,0.5,0.0,1.0,0.9097342491149902,1.0,0.9097342491149902,0.5,0.039433956146240234,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3|ChB-1443_InsA-73
OPP,3,0,0.5,0.0,1.0,0.8780072927474976,1.0,0.8780072927474976,0.5,0.029156208038330078,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|ChB-740_ChB-0|RmA-3_Sub-20
N#CP,2,0,0.5,0.0,1.0,1.3823820352554321,1.0,1.3823820352554321,0.5,0.01728510856628418,C|Sub-1|AddA-8|InsA-0_ChB-2110|Sub-12
CC=S,4,0,0.5,0.0,1.0,1.2272390127182007,1.0,1.2272390127182007,0.5,0.030114173889160156,C|Sub-1|AddA-8|InsA-0_ChB-2110|ChB-1407|Sub-5
ClCl,2,2,0.5,0.0,1.0,1.8604761362075806,1.0,1.8604761362075806,0.5,0.0119171142578125,C|Sub-1|AddA-15|Sub-7_RmA-1|AddA-14|Sub-6
CC(OC(P)Cl)PBr,0,0,0.5,0.0,1.0,1.4753186702728271,1.0,1.4753186702728271,0.5,0.04543113708496094,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-23|AddA-40_AddA-28
NP(O)O,3,0,0.5,0.0,1.0,1.446708083152771,1.0,1.446708083152771,0.5,0.029245853424072266,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-18|RmA-2_AddA-17
NPO,3,0,0.5,0.0,1.0,1.0212361812591553,1.0,1.0212361812591553,0.5,0.03139901161193848,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-18|RmA-2_AddA-17|RmA-0
CCPC,2,0,0.5,0.0,1.0,0.7824349403381348,1.0,0.7824349403381348,0.5,0.04101991653442383,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3|MoveFG-1409
CCC#N,3,0,0.5,0.0,1.0,1.325681447982788,1.0,1.325681447982788,0.5,0.029174089431762695,C|Sub-1|AddA-8|InsA-0_ChB-2110|InsA-37
CCC=N,2,0,0.5,0.0,1.0,1.063344120979309,1.0,1.063344120979309,0.5,0.03461599349975586,C|Sub-1|AddA-8|InsA-0_ChB-2110|ChB-1407|InsA-37_MoveFG-2775
SOS,2,0,0.5,0.0,1.0,1.832485318183899,1.0,1.832485318183899,0.5,0.01821279525756836,C|AddA-13|AddA-21|MoveFG-1406|Sub-2_RmA-2|AddA-13
COO,3,0,0.5,0.0,1.0,1.4003572463989258,1.0,1.4003572463989258,0.5,0.026904821395874023,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-18|CutA-1
C1=[SH]C1,2,0,0.5,0.0,1.0,1.1283206939697266,1.0,1.1283206939697266,0.5,0.0394899845123291,C|AddA-15|Sub-8|InsA-0|InsA-37|ChB-1443_Sub-13|RmA-0
PC1CC1,3,0,0.5,0.0,1.0,0.8458660244941711,1.0,0.8458660244941711,0.5,0.15474510192871094,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3_MoveFG-2775|ChB-703_MoveFG-1446
CCOCCl,3,0,0.5,0.0,1.0,1.086661696434021,1.0,1.086661696434021,0.5,0.05223727226257324,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|RmA-1_InsA-2
CNOC,4,0,0.5,0.0,1.0,0.9743879437446594,1.0,0.9743879437446594,0.5,0.04245781898498535,C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-2_AddA-24
c1co[nH]1,4,0,0.5,0.0,1.0,1.1583887338638306,1.0,1.1583887338638306,0.5,0.028523921966552734,C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-2_AddA-24|ChB-1444
C1=[SH]CP1,3,0,0.5,0.0,1.0,1.0220683813095093,1.0,1.0220683813095093,0.5,0.03364300727844238,C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|InsA-1_Sub-5
OC1OP1,3,0,0.5,0.0,1.0,1.613057255744934,1.0,1.613057255744934,0.5,0.02944493293762207,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-18|ChB-740_MoveFG-1446
CCC1=[SH]C1,2,0,0.5,0.0,1.0,1.038474440574646,1.0,1.038474440574646,0.5,0.03910708427429199,C|AddA-15|Sub-8|InsA-0|InsA-37|ChB-1443_Sub-13|AddA-8
PC1=CCC1,3,0,0.5,0.0,1.0,0.8755452036857605,1.0,0.8755452036857605,0.5,0.057321786880493164,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3_MoveFG-2775|ChB-1406_InsA-1
PCOCCCl,3,0,0.5,0.0,1.0,1.0181307792663574,1.0,1.0181307792663574,0.5,0.049436092376708984,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|InsA-1
CCNN,4,0,0.5,0.0,1.0,0.8727521300315857,1.0,0.8727521300315857,0.5,0.04345393180847168,C|Sub-1|AddA-8|AddA-10_Sub-17|AddA-16
BrC1CS1,119,0,0.5,0.0,1.0,1.6390488147735596,1.0,1.6390488147735596,0.5,0.026098966598510742,C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-705
C=P,3,1,0.5,0.0,1.0,1.129822850227356,1.0,1.129822850227356,0.5,0.017991065979003906,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2_RmA-0
CCC(F)S,3,0,0.5,0.0,1.0,1.0814274549484253,1.0,1.0814274549484253,0.5,0.040637969970703125,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|InsA-37
CPC(F)S,4,0,0.5,0.0,1.0,1.032270073890686,1.0,1.032270073890686,0.5,0.0390620231628418,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|InsA-37|Sub-36
C=CCP,3,0,0.5,0.0,1.0,0.9417282938957214,1.0,0.9417282938957214,0.5,0.03316187858581543,C|AddA-15|Sub-8|ChB-1406|AddA-20_AddA-11|RmA-3_InsA-37
C1=C2PC12,4,0,0.5,0.0,1.0,1.1862170696258545,1.0,1.1862170696258545,0.5,0.03303885459899902,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3_MoveFG-2775|ChB-1406_ChB-776
PCOC(S)Cl,119,0,0.5,0.0,1.0,1.1349072456359863,1.0,1.1349072456359863,0.5,0.03882122039794922,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-29
N=NN,120,0,0.5,0.0,1.0,1.2711247205734253,1.0,1.2711247205734253,0.5,0.019400835037231445,C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406
NCCSCl,121,0,0.5,0.0,1.0,1.6239585876464844,1.0,1.6239585876464844,0.5,0.03613018989562988,C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38
C=PC,122,0,0.5,0.0,1.0,1.0063191652297974,1.0,1.0063191652297974,0.5,0.02984619140625,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2
C1=PP1,122,0,0.5,0.0,1.0,1.2466726303100586,1.0,1.2466726303100586,0.5,0.019870996475219727,C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|Sub-12
FC1CS1,125,0,0.5,0.0,1.0,1.336827039718628,1.0,1.336827039718628,0.5,0.030569076538085938,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703
CCC(C)C,125,0,0.5,0.0,1.0,0.8404510021209717,1.0,0.8404510021209717,0.5,0.053555965423583984,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2
CC(C)CF,123,0,0.5,0.0,1.0,1.0353591442108154,1.0,1.0353591442108154,0.5,0.03603410720825195,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3
ClCOCPBr,6,0,0.5,0.0,1.0,1.5099583864212036,1.0,1.5099583864212036,0.5,0.03238201141357422,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0|AddA-23
SC=CBr,5,0,0.5,0.0,1.0,1.7785379886627197,1.0,1.7785379886627197,0.5,0.025503158569335938,C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-1407
PC=S,4,0,0.5,0.0,1.0,1.31691575050354,1.0,1.31691575050354,0.5,0.018141984939575195,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-39_Sub-5
C1CPC1,3,0,0.5,0.0,1.0,0.8064671158790588,1.0,0.8064671158790588,0.5,0.037928104400634766,C|AddA-15|Sub-8|ChB-1406|AddA-12|ChB-740|InsA-0
CC(F)CS,4,0,0.5,0.0,1.0,1.034214735031128,1.0,1.034214735031128,0.5,0.03712201118469238,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|InsA-1
CC1C#CC1,0,0,0.5,0.0,1.0,1.1369394063949585,1.0,1.1369394063949585,0.5,0.04274415969848633,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-38_ChB-2109
CC1=PCC1C,1,0,0.5,0.0,1.0,1.0502941608428955,1.0,1.0502941608428955,0.5,0.04303789138793945,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1514|InsA-74
COCPO,0,0,0.5,0.0,1.0,0.950448215007782,1.0,0.950448215007782,0.5,0.03698992729187012,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0_RmA-3|AddA-18
N=N,1,0,0.5,0.0,1.0,1.3560383319854736,1.0,1.3560383319854736,0.5,0.01628708839416504,C|Sub-1|AddA-8|ChB-1406|Sub-9
C1CPP1,0,0,0.5,0.0,1.0,0.7744974493980408,1.0,0.7744974493980408,0.5,0.033432960510253906,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|InsA-0_ChB-704
SSS,0,0,0.5,0.0,1.0,1.9585180282592773,1.0,1.9585180282592773,0.5,0.01973724365234375,C|AddA-13|AddA-9|Sub-22_ChB-1406|AddA-21|Sub-21_CutA-0
C=C(F)S,0,0,0.5,0.0,1.0,1.4926129579544067,1.0,1.4926129579544067,0.5,0.02682018280029297,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-1443
CC1=CC1,1,0,0.5,0.0,1.0,0.9537211656570435,1.0,0.9537211656570435,0.5,0.03202080726623535,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|ChB-1479_ChB-740
CC1P=C1N,0,0,0.5,0.0,1.0,1.045603632926941,1.0,1.045603632926941,0.5,0.04036998748779297,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1514|Sub-9
CCOCP,0,0,0.5,0.0,1.0,0.8402208089828491,1.0,0.8402208089828491,0.5,0.04645419120788574,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0_RmA-3|InsA-1
N=CO,0,0,0.5,0.0,1.0,1.3569203615188599,1.0,1.3569203615188599,0.5,0.02596306800842285,C|Sub-1|AddA-8|ChB-1406|AddA-18
PCCCBr,0,0,0.5,0.0,1.0,1.3558123111724854,1.0,1.3558123111724854,0.5,0.07067418098449707,C|AddA-15|AddA-12|InsA-1|InsA-0
CSCCl,0,0,0.5,0.0,1.0,1.1083225011825562,1.0,1.1083225011825562,0.5,0.03712320327758789,C|AddA-15|Sub-8|ChB-1406|AddA-22_MoveFG-1406|InsA-0_Sub-29
C=[SH]CCl,1,0,0.5,0.0,1.0,1.232550024986267,1.0,1.232550024986267,0.5,0.0444180965423584,C|AddA-13|AddA-9|Sub-22_ChB-1406|MoveFG-39_InsA-37
C#SC,0,0,0.5,0.0,1.0,1.212385892868042,1.0,1.212385892868042,0.5,0.02589583396911621,C|AddA-13|AddA-9|Sub-22_ChB-1406|MoveFG-39_InsA-37|ChB-2109_RmA-2
CCC#SCC,0,0,0.5,0.0,1.0,1.016600251197815,1.0,1.016600251197815,0.5,0.0428929328918457,C|AddA-13|InsA-0_InsA-37|ChB-2147_InsA-73|MoveFG-4104_ChB-742|AddA-8_ChB-1
OC#P,0,0,0.5,0.0,1.0,1.5894912481307983,1.0,1.5894912481307983,0.5,0.016570091247558594,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|InsA-0_RmA-3|RmA-2_ChB-2146
OC=NBr,0,0,0.5,0.0,1.0,2.3148624897003174,1.0,2.3148624897003174,0.5,0.019747018814086914,C|Sub-1|AddA-8|ChB-1406|AddA-15_AddA-18
CC(Br)CP,0,0,0.5,0.0,1.0,1.306591272354126,1.0,1.306591272354126,0.5,0.0441591739654541,C|AddA-15|AddA-12|InsA-1|AddA-8
O=CCl,0,0,0.5,0.0,1.0,2.0217549800872803,1.0,2.0217549800872803,0.5,0.017426729202270508,C|AddA-15|Sub-8|ChB-1406|AddA-22_MoveFG-1406|Sub-10
C=S,0,0,0.5,0.0,1.0,1.6109137535095215,1.0,1.6109137535095215,0.5,0.017229080200195312,C|AddA-13|AddA-9|Sub-22_ChB-1406|RmA-2
NC1CS1,0,0,0.5,0.0,1.0,1.1382099390029907,1.0,1.1382099390029907,0.5,0.06412792205810547,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|ChB-703|Sub-25
OC1=[SH]N1,0,0,0.5,0.0,1.0,1.8156144618988037,1.0,1.8156144618988037,0.5,0.04557490348815918,C|AddA-13|ChB-1406_AddA-17|ChB-704|AddA-18|MoveFG-1444
CS#P,1,0,0.5,0.0,1.0,1.1951597929000854,1.0,1.1951597929000854,0.5,0.01888895034790039,C|Sub-1|AddA-8|ChB-2109_Sub-4|AddA-21_MoveFG-2
C=[SH]#P,0,0,0.5,0.0,1.0,1.5235044956207275,1.0,1.5235044956207275,0.5,0.020269155502319336,C|Sub-1|AddA-8|ChB-2109_Sub-4|AddA-21_MoveFG-2|ChB-1443
CCPBr,0,0,0.5,0.0,1.0,1.4713857173919678,1.0,1.4713857173919678,0.5,0.0378270149230957,C|AddA-15|AddA-12|InsA-1|MoveFG-2
SCCCl,0,0,0.5,0.0,1.0,1.1121212244033813,1.0,1.1121212244033813,0.5,0.035179853439331055,C|AddA-13|AddA-9|Sub-22_ChB-1406|InsA-0
C=[SH]S,0,0,0.5,0.0,1.0,1.3214846849441528,1.0,1.3214846849441528,0.5,0.03134727478027344,C|AddA-13|AddA-9|Sub-22_ChB-1406|AddA-21|RmA-2
N=CP,0,0,0.5,0.0,1.0,1.1183958053588867,1.0,1.1183958053588867,0.5,0.02722001075744629,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-39_Sub-5|Sub-1
P#CCl,0,0,0.5,0.0,1.0,2.3099164962768555,1.0,2.3099164962768555,0.5,0.01570916175842285,C|Sub-1|AddA-8|ChB-2109_Sub-4|AddA-22
OC(Br)PS,0,0,0.5,0.0,1.0,1.560707926750183,1.0,1.560707926750183,0.5,0.038065195083618164,C|AddA-15|AddA-12|AddA-26|AddA-10_Sub-29
FN=CCP,0,0,0.5,0.0,1.0,1.242527723312378,1.0,1.242527723312378,0.5,0.042474985122680664,C|AddA-15|Sub-8|ChB-1406|AddA-20_AddA-11|Sub-1_InsA-37
BrC=CNBr,0,0,0.5,0.0,1.0,1.7941865921020508,1.0,1.7941865921020508,0.5,0.03336501121520996,C|Sub-1|AddA-15|AddA-13_Sub-23|InsA-0|InsA-2_ChB-1514
C1NS1,1,0,0.5,0.0,1.0,1.9521530866622925,1.0,1.9521530866622925,0.5,0.04220080375671387,C|AddA-13|AddA-9|InsA-0|CutA-3_ChB-740
C1CSN1,1,0,0.5,0.0,1.0,1.7918232679367065,1.0,1.7918232679367065,0.5,0.03781390190124512,C|AddA-13|AddA-9|InsA-0|CutA-3_ChB-740|InsA-1
C1CCSCC1,0,0,0.5,0.0,1.0,1.412940502166748,1.0,1.412940502166748,0.5,0.04997086524963379,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-13|InsA-1|InsA-0_InsA-2
C=[SH]O,0,0,0.5,0.0,1.0,1.3544893264770508,1.0,1.3544893264770508,0.5,0.030599117279052734,C|AddA-13|ChB-1406_AddA-17|ChB-704|AddA-18|RmA-2
[SH]#[SH],0,0,0.5,0.0,1.0,1.562615990638733,1.0,1.562615990638733,0.5,0.0168459415435791,C|Sub-1|AddA-8|ChB-2109_Sub-4|Sub-13_Sub-5
OPBr,0,0,0.5,0.0,1.0,1.7644315958023071,1.0,1.7644315958023071,0.5,0.019862890243530273,C|AddA-15|AddA-12|AddA-26|CutA-0
FP=C(F)P,0,0,0.5,0.0,1.0,1.3467804193496704,1.0,1.3467804193496704,0.5,0.026610136032104492,C|AddA-15|Sub-8|ChB-1406|AddA-20_AddA-11|AddA-19_Sub-4
BrC=NBr,0,0,0.5,0.0,1.0,2.3132097721099854,1.0,2.3132097721099854,0.5,0.024859189987182617,C|Sub-1|AddA-15|AddA-13_Sub-23|InsA-0|ChB-1408
NCCCS,0,0,0.5,0.0,1.0,0.9179515242576599,1.0,0.9179515242576599,0.5,0.039051055908203125,C|AddA-13|AddA-9|InsA-0|InsA-38
CSCCO,0,0,0.5,0.0,1.0,1.0104981660842896,1.0,1.0104981660842896,0.5,0.03682994842529297,C|AddA-13|AddA-21|InsA-37|Sub-18|InsA-38
OCCCO,1,0,0.5,0.0,1.0,1.0274968147277832,1.0,1.0274968147277832,0.5,0.04352617263793945,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|InsA-1
CC(O)CO,0,0,0.5,0.0,1.0,1.021325707435608,1.0,1.021325707435608,0.5,0.045247793197631836,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|InsA-1|MoveFG-2778
NSCP,0,0,0.5,0.0,1.0,1.045649766921997,1.0,1.045649766921997,0.5,0.03826713562011719,C|AddA-13|AddA-9|Sub-4_ChB-1406|MoveFG-39_InsA-0
C=C(F)P,0,0,0.5,0.0,1.0,1.2211601734161377,1.0,1.2211601734161377,0.5,0.029542922973632812,C|AddA-15|Sub-8|ChB-1406|AddA-20_AddA-11|MoveFG-77
NCBr,0,0,0.5,0.0,1.0,1.4402625560760498,1.0,1.4402625560760498,0.5,0.029756784439086914,C|Sub-1|AddA-15|AddA-13_Sub-23|InsA-0|RmA-2
SCNCl,0,0,0.5,0.0,1.0,1.258390188217163,1.0,1.258390188217163,0.5,0.10397577285766602,C|AddA-13|AddA-9|InsA-0|MoveFG-78_Sub-6
OCCS,0,0,0.5,0.0,1.0,1.0101203918457031,1.0,1.0101203918457031,0.5,0.02956390380859375,C|AddA-13|AddA-21|InsA-37|Sub-18|InsA-73_RmA-0
NSCO,0,0,0.5,0.0,1.0,1.1899020671844482,1.0,1.1899020671844482,0.5,0.03257393836975098,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-29_Sub-9
N=PN,0,0,0.5,0.0,1.0,1.1172945499420166,1.0,1.1172945499420166,0.5,0.0377500057220459,C|Sub-1|AddA-8|AddA-10_Sub-17|Sub-9_ChB-1406|Sub-4
Br[SH]1#CCC1,0,0,0.5,0.0,1.0,1.8641360998153687,1.0,1.8641360998153687,0.5,0.03977322578430176,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-13|InsA-1|AddA-21_Sub-39
CCCCl,1,0,0.5,0.0,1.0,1.0634762048721313,1.0,1.0634762048721313,0.5,0.04649019241333008,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-6|Sub-8
CC(S)Cl,0,0,0.5,0.0,1.0,1.1100857257843018,1.0,1.1100857257843018,0.5,0.044045209884643555,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-6|Sub-8|CutA-2_AddA-29
SCPBr,0,0,0.5,0.0,1.0,1.4747798442840576,1.0,1.4747798442840576,0.5,0.03679299354553223,C|AddA-15|Sub-5|InsA-0|Sub-20|ChB-1407_InsA-1
CSO,0,0,0.5,0.0,1.0,1.4684606790542603,1.0,1.4684606790542603,0.5,0.036585092544555664,C|AddA-13|AddA-21|InsA-37|Sub-18|CutA-3
O=CO,0,0,0.5,0.0,1.0,1.6181881427764893,1.0,1.6181881427764893,0.5,0.02020883560180664,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|CutA-3_ChB-1407
BrC1C#S1,0,0,0.5,0.0,1.0,1.9732192754745483,1.0,1.9732192754745483,0.5,0.021967172622680664,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-13|AddA-31
O[SH]1#CCC1,0,0,0.5,0.0,1.0,1.1678944826126099,1.0,1.1678944826126099,0.5,0.044477224349975586,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-13|InsA-1|AddA-18
OCC(Cl)Cl,0,0,0.5,0.0,1.0,1.3629405498504639,1.0,1.3629405498504639,0.5,0.03586697578430176,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-6|AddA-30
CCC(O)Cl,0,0,0.5,0.0,1.0,1.1025217771530151,1.0,1.1025217771530151,0.5,0.0547032356262207,C|AddA-15|Sub-8|ChB-1406|AddA-10|AddA-14_InsA-0
N1=S=P1,0,0,0.5,1.0,8.837241304651534e-28,3.9278390407562256,9.78329772804305e-48,3.9278390407562256,0.5,0.017420053482055664,C|AddA-13|AddA-9|Sub-4_ChB-1406|ChB-1443
BrC1CCCS1,1,0,0.5,0.0,1.0,1.7962466478347778,1.0,1.7962466478347778,0.5,0.03657197952270508,C|AddA-13|AddA-21|InsA-37|ChB-1408_InsA-2|Sub-23_InsA-0
BrC1CCC1,0,0,0.5,0.0,1.0,1.2725859880447388,1.0,1.2725859880447388,0.5,0.04237794876098633,C|AddA-13|AddA-21|InsA-37|ChB-1408_InsA-2|Sub-23_InsA-0|MoveFG-2778_CutA-1
O=PP,0,0,0.5,0.0,1.0,1.2994555234909058,1.0,1.2994555234909058,0.5,0.04004693031311035,C|AddA-15|Sub-8|ChB-1406|AddA-12|MoveFG-2|AddA-12_CutA-0|Sub-2
C1CC1,0,0,0.5,0.0,1.0,0.8769158124923706,1.0,0.8769158124923706,0.5,0.037940263748168945,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-13|InsA-1|CutA-1
OC#CCl,0,0,0.5,0.0,1.0,2.084286689758301,1.0,2.084286689758301,0.5,0.01986098289489746,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-6|ChB-2182
CCCO,0,0,0.5,0.0,1.0,0.945944607257843,1.0,0.945944607257843,0.5,0.052948951721191406,C|AddA-15|Sub-8|ChB-1406|AddA-10|ChB-2109_InsA-0
N[SH]=P,0,0,0.5,0.0,1.0,1.1392147541046143,1.0,1.1392147541046143,0.5,0.037242889404296875,C|AddA-13|AddA-9|Sub-4_ChB-1406|MoveFG-39
SC1CSC1,0,0,0.5,0.0,1.0,1.2212798595428467,1.0,1.2212798595428467,0.5,0.03696799278259277,C|AddA-13|AddA-21|InsA-37|ChB-1408_InsA-2|MoveFG-2778
S=C=CBr,0,0,0.5,0.0,1.0,2.2082417011260986,1.0,2.2082417011260986,0.5,0.018898963928222656,C|AddA-15|AddA-12|Sub-16_AddA-29|ChB-1407|ChB-1479
C1CC2=C1C2,0,0,0.5,0.0,1.0,0.98225998878479,1.0,0.98225998878479,0.5,0.04683327674865723,C|AddA-15|Sub-8|InsA-0|ChB-2109|InsA-0|InsA-38_ChB-1406
OC(Br)SCS,1,0,0.5,0.0,1.0,1.7704635858535767,1.0,1.7704635858535767,0.5,0.038004159927368164,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|InsA-37_AddA-23|AddA-18_Sub-29
OCSCPBr,0,0,0.5,0.0,1.0,1.4840127229690552,1.0,1.4840127229690552,0.5,0.05811023712158203,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|InsA-37_AddA-23|AddA-18_Sub-29|MoveFG-1482_Sub-4
NCP=S,0,0,0.5,0.0,1.0,1.3304558992385864,1.0,1.3304558992385864,0.5,0.03204488754272461,C|AddA-13|AddA-9|Sub-4_ChB-1406|InsA-1
NC1PC(S)S1,0,0,0.5,0.0,1.0,2.0939977169036865,1.0,2.0939977169036865,0.5,0.03825688362121582,C|AddA-13|AddA-21|InsA-37|ChB-1408_InsA-2|Sub-36_AddA-9
COCBr,0,0,0.5,0.0,1.0,1.4437636137008667,1.0,1.4437636137008667,0.5,0.03119683265686035,C|Sub-1|AddA-15|Sub-2|InsA-0|MoveFG-1406|InsA-0_MoveFG-1446
C1CCPC1,0,0,0.5,0.0,1.0,0.8454150557518005,1.0,0.8454150557518005,0.5,0.05441689491271973,C|AddA-15|Sub-8|InsA-0|ChB-2109|InsA-0|InsA-2_Sub-20
CCCSBr,0,0,0.5,0.0,1.0,1.9083302021026611,1.0,1.9083302021026611,0.5,0.04620003700256348,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|InsA-37_AddA-23|MoveFG-1482
